what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1303724441854
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303724443462
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303724443682
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303724450605
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1303724453062
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303724494211
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303724501494
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303724535887
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303724540986
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303724561873
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303724576147
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303724579973
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303724589800
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303724599317
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303724608949
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303724626528
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1303724629227
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303724634238
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303724643955
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303724674880
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1303724692993
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303724703189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303724709951
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303724738164
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303724746672
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303725003982
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303725028748
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303725032405
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1303725049400
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303725051094
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303725054272
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303725068933
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303725069638
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303725136829
opened,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1303725140960
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1303725142078
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1303725169920
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1303725173304
