what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"4",1303795296179
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1303795296179
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1303795296179
java.specification.name,sysinfo,,,"Java Platform API Specification",1303795296179
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303795296179
java.specification.version,sysinfo,,,"1.6",1303795296179
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1303795296179
java.version,sysinfo,,,"1.6.0_17",1303795296179
java.vm.info,sysinfo,,,"mixed mode",1303795296179
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1303795296179
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1303795296179
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303795296179
java.vm.specification.version,sysinfo,,,"1.0",1303795296179
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1303795296179
java.vm.version,sysinfo,,,"14.3-b01",1303795296179
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1303795296918
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1303795296933
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100616-1900,"org.eclipse.php.debug.daemon",1303795296945
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1303795296999
started,bundle,org.eclipse.php.server.core,2.2.0.v20100616-1900,"org.eclipse.php.server.core",1303795297154
started,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1303795297422
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1303795297530
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1303795297641
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303795801017
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303796699373
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303797077813
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303797269905
opened,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1303797271902
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1303797272109
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1303797284061
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1303797285278
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1303797297449
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1303797297647
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1303797297652
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1303797297701
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303797298087
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303797683516
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1303797685795
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1303797689168
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1303797689295
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303797697566
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303797697820
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1303797704558
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303797707175
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303797707377
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1303797713070
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303797715513
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303797728983
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303797753431
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1303797769207
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1303797771141
